Date,Close,Volume,RSI,MA5,MA20,MA50,MA200
,CMI,CMI,,,,,
2016-02-17,76.31722259521484,3140400,72.90257741458879,-0.5680650983537987,-5.0399181365966825,-6.979379425048833,10.804811553955076
2016-02-18,76.05899810791016,2624500,70.31438388121802,-0.33912549700055195,-4.242219924926758,-6.633363342285151,10.90923435211181
2016-02-19,75.58167266845703,2366700,65.14864759067703,-0.0998447963169582,-3.318244171142581,-6.06090179443359,11.237261009216311
2016-02-22,77.09970092773438,1885700,66.06057962383812,-1.2660435267857082,-4.328830337524408,-7.434373016357426,9.577335014343262
2016-02-23,76.31722259521484,2186500,69.2344724145073,-0.1239776611328125,-2.9866062164306584,-6.518958282470706,10.211769752502448
2016-02-24,75.22172546386719,2676300,63.11518379331915,0.9797995431082569,-1.4376632690429716,-5.316154174804694,11.15090663909912
2016-02-25,76.45024871826172,1575700,52.870174126465386,-0.3007071358816944,-2.1447292327880803,-6.373284759521482,9.768001861572259
2016-02-26,76.41893768310547,1567600,48.95941906020405,-0.2548653738839306,-1.6609340667724553,-6.159120483398439,9.646781044006346
2016-02-29,76.3485336303711,1542400,50.31534456822468,-0.1430991036551319,-1.2554618835449247,-5.911454620361326,9.56021266937256
2016-03-01,78.45344543457031,2177200,54.14945627053692,-1.8377576555524513,-2.9696460723876896,-7.801035614013671,7.305408325195316
2016-03-02,77.82743835449219,2313100,62.721033473890294,-1.1077880859375,-1.898984146118167,-6.950522918701168,7.780096244812015
2016-03-03,79.2281265258789,2768400,70.7107721131269,-2.09263283865792,-2.8504539489746037,-8.087070617675778,6.2334267807006825
2016-03-04,80.00279998779297,3618100,69.33239942160873,-2.184295654296875,-3.4048706054687443,-8.584899291992187,5.32380123138428
2016-03-07,82.21727752685547,2359500,70.65507588586001,-3.574911934988833,-5.343766021728513,-10.509544372558594,2.98384540557862
2016-03-08,79.64282989501953,3860000,60.97053443521733,-0.5399082728794582,-2.600376510620123,-7.730069885253911,5.416288452148436
2016-03-09,79.86978149414062,1675800,62.59702737724325,-0.263824462890625,-2.6962383270263643,-7.743426513671878,5.048657035827631
2016-03-10,80.43315124511719,2403800,65.94646402890507,-0.5443790980747707,-2.9697952270507812,-8.081468963623053,4.352981948852545
2016-03-11,81.37999725341797,2113900,64.61791241243354,-0.9837166922433056,-3.537646865844721,-8.793038177490232,3.2783361434936467
2016-03-14,82.25638580322266,2359800,70.15393935628185,-1.4274967738560207,-4.059404373168945,-9.406240234375005,2.2832113647460943
2016-03-15,81.8338394165039,1697500,73.51133296257613,-0.7433733258928612,-3.3858726501464815,-8.710827789306634,2.598991928100588
2016-03-16,83.24235534667969,1998000,73.84611181319431,-2.0054495675223194,-4.448131942749029,-9.8486799621582,1.0920088958740166
2016-03-17,85.74633026123047,2964900,77.90259471125142,-3.637495858328677,-6.467740249633792,-12.018274688720709,-1.4999684906005797
2016-03-18,86.14543914794922,4658600,78.74188395987551,-3.1400822230747707,-6.338660812377924,-12.068667755126953,-1.9843613433837959
2016-03-21,86.55230712890625,1708300,76.38948690437243,-2.6727850777762256,-6.272898483276364,-12.095593261718747,-2.4767627716064453
