Date,Close,Volume,RSI,MA5,MA20,MA50,MA200
,DLR,DLR,,,,,
2016-02-17,57.55654525756836,1179300,58.6011928458565,-0.8586077008928541,-1.1342393875122099,-2.6333884429931658,-8.243408088684085
2016-02-18,57.65033721923828,1362000,51.58437397241274,-0.8070662362234913,-0.9661165237426772,-2.613889083862304,-8.272078323364255
2016-02-19,58.74709701538086,1154800,54.627224906465294,-1.4636922563825365,-1.7410720825195298,-3.5644447326660185,-9.293965644836426
2016-02-22,58.85531997680664,1025000,56.8808020628396,-1.1967168535505053,-1.6036134719848647,-3.5237287139892572,-9.329411487579343
2016-02-23,58.44404602050781,1164400,54.75545942653259,-0.3813830784388941,-1.001854705810544,-2.9626172637939447,-8.850851135253905
2016-02-24,58.08329772949219,1266600,48.82079402300328,0.10924312046596185,-0.5700347900390597,-2.4435646057128935,-8.42788106918335
2016-02-25,59.057334899902344,1305400,51.68683466993921,-0.7153380257742725,-1.3705429077148423,-3.2460216522216783,-9.331010379791259
2016-02-26,56.96489715576172,2685300,41.88333454995378,1.2925785609654028,0.7031356811523466,-1.0342425537109392,-7.17757192611694
2016-02-29,57.05149459838867,2751400,52.04803496547622,1.1204321725027881,0.5801023483276353,-0.998323822021483,-7.20346418380737
2016-03-01,58.97075653076172,1973700,64.79318435639709,-0.7668784005301319,-1.2630376815795898,-2.7852570343017575,-9.056414012908938
2016-03-02,59.44695281982422,1248800,64.51816093140926,-1.1585557120186962,-1.6385810852050753,-3.138504562377932,-9.466761798858641
2016-03-03,59.360374450683594,1201300,67.73749754715692,-0.9410732814243872,-1.5000520706176772,-2.944129409790037,-9.313276081085206
2016-03-04,59.08620071411133,1616600,60.31124306318998,-0.523627689906526,-1.206397628784181,-2.5732707214355486,-8.97228244781494
2016-03-07,59.50468444824219,1151200,58.43507613528593,-0.878204345703125,-1.599266624450685,-2.887709655761718,-9.32247827529907
2016-03-08,60.56534194946289,1585100,65.9040407665834,-1.4245125906808056,-2.4633071899414034,-3.83090171813965,-10.30916296005249
2016-03-09,61.799163818359375,1913700,69.57132008652057,-1.9800959995814722,-3.3904788970947237,-4.919118423461917,-11.463987674713138
2016-03-10,61.49611282348633,1725600,64.01766373697512,-1.316279820033479,-2.824068832397458,-4.48431602478027,-11.083766975402831
2016-03-11,62.39285659790039,1439600,66.69584505089713,-1.792180197579519,-3.381951141357419,-5.244505310058592,-11.90000219345093
2016-03-14,62.03559875488281,1009200,67.03765096760418,-1.0527474539620556,-2.781620979309082,-4.7566837310791,-11.463258876800538
2016-03-15,63.13650131225586,1201400,72.39855301100393,-1.575035640171599,-3.626255607604982,-5.686100082397459,-12.477575664520266
2016-03-16,63.47917175292969,869100,70.7620700920786,-1.3499221801757812,-3.6727947235107408,-5.858800888061523,-12.734097766876218
2016-03-17,64.45610046386719,1433800,89.28956137879815,-1.7710282461983837,-4.3094352722167955,-6.647519989013674,-13.619022197723389
2016-03-18,64.47795867919922,1574700,89.21633127636593,-1.4102014814104322,-4.044750404357913,-6.490977096557614,-13.544291744232176
2016-03-21,63.041725158691406,1152600,72.65284375782738,0.24683380126953125,-2.3991966247558594,-4.901892700195312,-12.017297782897948
2016-03-22,63.52289962768555,1243200,72.66798624414729,-0.07290594918386972,-2.6264284133911104,-5.224344253540039,-12.404091758728029
2016-03-23,63.51560592651367,1145400,73.31452365144128,0.1458173479352709,-2.3475193023681626,-5.080985794067381,-12.301794910430907
2016-03-24,62.81571960449219,1259600,69.97179719638883,0.7998777117048022,-1.4597137451171847,-4.25152793884277,-11.509329471588131
2016-03-28,63.38438415527344,838800,70.44714149347928,0.21767207554408685,-1.7074039459228487,-4.672754135131839,-11.986560955047608
2016-03-29,64.47795867919922,1088200,70.54932487907848,-0.8727798461914062,-2.4296552658081083,-5.6075534057617205,-12.986925277709958
2016-03-30,64.39774322509766,643700,65.52975174355832,-0.8040237426757812,-2.0780904769897433,-5.3407282257080055,-12.818716316223146
2016-03-31,64.5144271850586,935300,68.44915571585194,-0.7103216988699756,-1.9414007186889677,-5.250863571166995,-12.844679222106933
2016-04-01,65.22161102294922,1011500,67.70067251675563,-1.17483248029437,-2.35552272796631,-5.701856002807617,-13.46126178741455
2016-04-04,65.1997299194336,903000,70.66667929071455,-0.9123622349330418,-2.0279651641845717,-5.422200546264648,-13.351243858337405
2016-04-05,64.76957702636719,1163200,61.69087764122826,-0.20308685302734375,-1.3345676422119155,-4.77548988342285,-12.839041748046874
2016-04-06,65.60071563720703,1185300,64.19497408839757,-0.717606680733823,-1.9139375686645508,-5.3873011779785145,-13.58095252990723
2016-04-07,65.66632080078125,1158900,59.22206654380345,-0.61344582693917,-1.7861848831176772,-5.272817230224611,-13.555701217651368
2016-04-08,66.00898742675781,1132700,61.12285552121532,-0.7259347098214306,-1.903207778930664,-5.407039184570316,-13.803196926116946
2016-04-11,65.9142074584961,548000,75.9207140172143,-0.43118613106864245,-1.6323602676391573,-5.14077667236328,-13.612384243011476
2016-04-12,66.635986328125,1095500,76.92280284800543,-0.950911385672427,-2.124119758605957,-5.6854400634765625,-14.23371301651001
2016-04-13,65.00289154052734,1229600,60.03931442320221,0.6540636335100487,-0.39770545959473225,-3.901253814697263,-12.509423351287843
2016-04-14,63.887420654296875,1942300,56.84977598155579,1.64351218087333,0.7381778717040959,-2.6567124176025416,-11.30612041473389
2016-04-15,64.13530731201172,1436700,55.00474414659769,1.186281476702007,0.47425155639648153,-2.788320159912111,-11.467712459564211
2016-04-18,64.412353515625,794700,49.50935360661332,0.7300970894949756,0.19392509460449503,-2.951051025390626,-11.663335533142089
2016-04-19,64.6747817993164,686400,52.016938909724324,0.27706800188336445,0.013149642944341622,-3.0998314666748072,-11.844610347747803
2016-04-20,63.47187423706055,798400,43.446378325441614,1.131070818219868,1.2135059356689482,-1.7601464843749994,-10.566282672882082
2016-04-21,62.42202377319336,987700,33.12828430563415,1.5789266313825294,2.208677291870117,-0.5751787567138678,-9.446964359283449
2016-04-22,62.82298278808594,757500,36.302378753902296,0.8665520804268994,1.8080814361572237,-0.8442567443847651,-9.775607128143314
2016-04-25,63.727046966552734,852300,44.302913489203604,-0.0604226248604931,0.9211503982543974,-1.5860925292968773,-10.599811820983888
2016-04-26,63.76348114013672,1053200,39.00514380839063,-0.14997482299804688,0.8489923477172852,-1.4907401275634768,-10.560422325134276
2016-04-27,63.880123138427734,695600,39.37547224182411,-0.3426497323172413,0.7064693450927706,-1.4900025177001979,-10.598161773681639
2016-04-28,64.17903900146484,1015400,39.058288886172086,-0.712385995047434,0.3907840728759737,-1.6564685058593724,-10.818473148345944
