Date,Close,Volume,RSI,MA5,MA20,MA50,MA200
,VRTX,VRTX,,,,,
2016-02-17,88.25,2276300,43.77015549112856,-5.331427437918521,0.9055004119873047,17.51920013427734,32.17845024108887
2016-02-18,86.63999938964844,2133900,41.37055428004526,-3.0585697719028957,1.9980010986328125,18.358600769042965,33.59015083312988
2016-02-19,88.08000183105469,2029700,46.17369129313101,-3.364286150251118,0.2084987640380831,16.24439834594726,31.97979839324951
2016-02-22,89.0,1599900,45.03950896794403,-3.245713370186948,-0.9969993591308537,14.638600158691403,30.890150222778317
2016-02-23,85.27999877929688,1757700,42.18749444474305,1.2700020926339306,2.3810016632080107,17.651601409912104,34.41130142211914
2016-02-24,86.7699966430664,1809400,39.86313212794582,0.28571755545479505,0.6195037841796847,15.45960342407227,32.7181035232544
2016-02-25,85.52999877929688,1387800,40.93704131489173,1.548571995326455,1.5110015869140625,16.05740127563476,33.765351371765135
2016-02-26,87.0,1408200,50.63913350510927,-0.10000065394810065,-0.24699974060058594,14.013400115966803,32.10995014190674
2016-02-29,85.48999786376953,1757500,56.36628315591264,1.245715550013955,1.000002288818365,14.887602233886724,33.41980228424072
2016-03-01,89.56999969482422,1991100,65.91291988366659,-2.621429443359375,-3.220999526977536,10.228400421142581,29.17265045166016
2016-03-02,92.5199966430664,2779100,67.40882764366228,-5.0685697283063575,-6.093996810913083,6.7700033569336,26.05420349121094
2016-03-03,89.44999694824219,1575700,65.19974654409154,-1.4028560093471043,-3.245497131347662,9.298802947998041,28.934903182983405
2016-03-04,88.36000061035156,1703400,58.66261139730294,-0.08571624755859375,-2.323500823974612,9.744799346923827,29.825149536132812
2016-03-07,90.94999694824219,1642900,59.281430590633605,-1.9014271327427394,-4.696497344970709,6.5190029907226545,27.056153182983394
2016-03-08,86.91000366210938,2776500,47.85394468222164,2.1257095336914062,-0.41100387573241903,9.821196289062499,30.905446472167966
2016-03-09,84.62999725341797,2201800,46.84853769900368,4.282858712332583,2.0935024261474666,11.297002716064455,32.98320285797119
2016-03-10,82.27999877929688,2456600,41.15852864280464,5.591428484235493,4.471000671386719,12.81360122680664,35.13145133972168
2016-03-11,86.26000213623047,1715900,46.17958951466532,0.7171401977539062,0.8184974670410128,8.00139785766602,30.943747978210453
2016-03-14,85.58999633789062,2014300,50.47241326068394,0.8357173374721043,1.6065029144287166,7.8552035522460955,31.404703750610352
2016-03-15,82.83000183105469,1762600,44.21949019606965,2.8057120186941944,4.239497375488284,9.755198059082034,33.9373983001709
2016-03-16,79.30000305175781,2957300,41.435253555210224,4.671425955636167,7.321996307373041,12.413396911621092,37.229897079467776
2016-03-17,79.18000030517578,2658000,38.83495082177214,3.687142508370542,7.0689990997314425,11.64799972534179,37.121799812316894
2016-03-18,82.5199966430664,3768300,45.970146596212594,0.0457175118582569,3.451002502441412,7.513803253173833,33.55980346679688
2016-03-21,84.0199966430664,1784000,41.90253161513466,-1.2057113647460938,1.7020023345947237,5.395003204345699,31.845203437805182
2016-03-22,86.77999877929688,1785200,41.57864019899112,-3.891428266252788,-0.9829998016357422,2.1564010620117244,28.88235130310059
2016-03-23,80.1500015258789,2198100,37.64612452415086,1.9614268711635106,5.315997695922846,8.310398406982415,35.28549858093261
2016-03-24,80.58000183105469,1888300,39.48080086782826,1.2099979945591457,4.638497543334964,7.41919815063477,34.63799827575684
2016-03-28,78.69999694824219,1508400,33.11276736007835,3.0042877197265625,6.10350227355957,8.945802917480464,36.28560314178466
2016-03-29,79.23999786376953,1742100,38.29721847323229,2.47285788399833,5.251001358032227,7.952401885986333,35.51005222320556
2016-03-30,78.4000015258789,1729500,40.05746032008876,2.724283490862163,5.532497787475592,8.402198181152343,36.12024856567383
2016-03-31,79.48999786376953,3259400,45.36082317285895,0.9871444702148438,3.79100151062012,7.002201843261716,34.810202217102045
2016-04-01,79.1500015258789,3638700,36.54937082735798,0.2371412004743263,3.6159980773925753,6.985398254394525,34.92924858093262
2016-04-04,82.87000274658203,2744000,45.38671185644103,-3.0942884172712013,-0.3785030364990263,3.0213970947265665,31.003347358703607
2016-04-05,84.16000366210938,2849000,52.374155822719096,-3.8728604997907325,-2.0080036163330135,1.5203962707519594,29.495996475219727
2016-04-06,91.30999755859375,3460300,68.98513823367519,-9.221425737653462,-8.937997817993164,-5.6457977294921875,22.162352600097663
2016-04-07,86.30000305175781,2797600,59.74809197143697,-3.202859061104917,-3.8445030212402287,-0.7538031005859409,26.958697128295896
2016-04-08,85.25,1539700,53.987736351391796,-1.1742847987583644,-2.6459999084472656,0.15119995117187557,27.776850204467777
2016-04-11,84.47000122070312,1413000,50.67144845398262,0.3171430315290138,-1.9555011749267521,0.765398712158202,28.331249008178716
2016-04-12,83.37000274658203,1832700,44.646785196619305,2.019998822893413,-0.9665023803710966,1.7177972412109312,29.206347465515137
2016-04-13,85.18000030517578,2128100,59.30447992223262,0.5400009155273438,-2.6590000152587834,-0.23640029907227245,27.18789989471435
2016-04-14,87.08000183105469,1319200,61.403514877327304,-0.9428580147879444,-4.170001602172846,-2.2144018554687506,25.113148384094245
2016-04-15,81.75,4163700,54.773090453389266,3.0214298793247707,1.2885002136230526,2.8730000305175736,30.23450019836426
2016-04-18,83.22000122070312,2495600,56.0523198546516,1.1114283970424168,-0.14650077819824503,1.2329988098144469,28.549648971557616
2016-04-19,83.20999908447266,1667900,57.503899205304826,0.8300018310546875,-0.17699851989746662,1.1750009155273489,28.31940113067627
2016-04-20,84.11000061035156,1492300,57.2504767175301,-0.12142835344586445,-1.2104999542236357,0.31719940185547557,27.195799598693853
2016-04-21,86.80999755859375,1731200,61.192281512671556,-2.3299974714006737,-3.5774971008300724,-2.2493975830078057,24.292452621459958
2016-04-22,86.80000305175781,1279000,56.44051457800128,-2.088574000767295,-3.25650253295899,-2.1380030822753895,24.128747138977047
2016-04-25,85.66000366210938,1460100,52.47035692315115,-1.1514314923967675,-1.7685028076171818,-0.879003601074217,25.09259654998779
2016-04-26,84.13999938964844,1689800,35.50343831850954,0.7100012642996631,-0.003498458862310372,0.6592005920410173,26.41855083465576
2016-04-27,84.5,2614900,45.517921096565786,0.5328576224190869,-0.05849914550780966,0.28179992675781307,25.859850234985345
2016-04-28,86.75,5463300,53.524436292400864,-1.211427961077007,-1.9454990386962834,-1.998200073242188,23.396400222778325
2016-04-29,84.33999633789062,2888000,49.716270488800674,1.2314322335379444,0.7240043640136662,0.3658035278320284,25.560453872680668
2016-05-02,83.0,2165400,49.20085805141652,2.0271432059151806,2.070500564575198,1.6041998291015602,26.64595024108887
2016-05-03,82.16000366210938,2063400,43.1920725845038,2.204282488141743,2.8104969024658146,2.307396240234368,27.225896606445318
2016-05-04,80.62999725341797,1907400,35.213197974870226,3.015716552734375,3.8065032958984375,3.744402618408202,28.491702995300287
