Date,Close,Volume,RSI,MA5,MA20,MA50,MA200
,VMC,VMC,,,,,
2016-02-17,87.94499969482422,1319000,69.24852648644199,-3.0914884294782325,-6.5502235412597685,-4.064078063964843,-2.509688224792484
2016-02-18,86.81961822509766,956000,67.46945551128817,-1.3204007829938575,-4.847396469116205,-3.0386883544921943,-1.355277786254888
2016-02-19,87.5206527709961,924200,62.39786073600138,-1.511462620326455,-4.965452575683599,-3.7959919738769514,-2.011823806762692
2016-02-22,88.78707885742188,872200,66.89096387045186,-2.3597728184291356,-5.729940414428711,-5.100184478759772,-3.2359352874755842
2016-02-23,87.3357925415039,947700,63.54051898053678,-0.2905099051339306,-3.734898376464841,-3.649643707275388,-1.7594761657714884
2016-02-24,89.98875427246094,1514600,65.68240073866873,-2.21400778634208,-5.773259735107416,-6.2670803833007795,-4.378460159301753
2016-02-25,90.57112884521484,655000,58.73481482063039,-2.147125244140625,-5.685625076293945,-6.777376403808589,-4.927715301513672
2016-02-26,91.26441955566406,1049600,60.22681412990728,-2.366213117327007,-5.654871368408209,-7.392287139892574,-5.579546318054199
2016-02-29,91.07955932617188,970200,71.94580128128115,-1.5727898733956494,-4.983973693847659,-7.14860931396484,-5.357093467712403
2016-03-01,93.93590545654297,1036900,73.53996874676244,-3.5126713344028957,-7.159346389770505,-9.925908966064455,-8.170071258544922
2016-03-02,94.50901794433594,1177200,71.76067744735613,-3.2683639526367188,-7.016373443603513,-10.355933990478519,-8.693593330383294
2016-03-03,94.94347381591797,1095500,84.1805837938383,-2.6160082135881737,-6.763293838500971,-10.622747344970705,-9.077160110473628
2016-03-04,94.0653305053711,1255600,77.89068970199686,-1.1554968697684131,-5.506722640991214,-9.623119354248047,-8.153254051208492
2016-03-07,95.23004913330078,1123800,77.91871946263495,-1.6546554565429688,-6.228781127929693,-10.644904327392581,-9.264547271728517
2016-03-08,94.40731811523438,1248500,70.99911196878652,-0.3829389299665138,-4.800667953491214,-9.720784606933591,-8.392550506591803
2016-03-09,94.8048095703125,1156200,77.23604739215631,-0.2482517787388332,-4.655461120605466,-10.00838333129883,-8.737545890808107
2016-03-10,95.41488647460938,931600,77.09391969491378,-0.647045680454795,-4.787807083129877,-10.477917175292973,-9.286092720031732
2016-03-11,96.25608825683594,736200,76.40522657218472,-1.23866598946708,-4.96670227050781,-11.175404357910153,-10.06473445892334
2016-03-14,95.90483093261719,1030100,82.84912916953044,-0.7500719342912987,-4.064328765869135,-10.669562530517581,-9.650510139465325
2016-03-15,95.69220733642578,799500,76.89627009854539,-0.30503736223492695,-3.3684112548828153,-10.29516860961914,-9.373358993530275
2016-03-16,95.74768829345703,1001500,75.6881060444295,-0.28656986781528815,-3.033757781982416,-10.140725250244145,-9.362377929687497
2016-03-17,96.77375030517578,1090000,76.46537967896407,-0.9745701381138332,-3.5621131896972713,-10.938740234375004,-10.319747428894047
2016-03-18,97.44853973388672,1328200,79.21955187551583,-1.271683829171323,-3.7405082702636747,-11.33232177734375,-10.91759128570557
2016-03-21,96.97713470458984,674700,67.8611115093988,-0.5771004813058056,-2.859600448608404,-10.550394897460933,-10.369204330444333
2016-03-22,97.01408386230469,848000,65.70104398189768,-0.5057645525251075,-2.412635040283206,-10.238263397216798,-10.331288032531745
2016-03-23,96.69056701660156,756000,61.10471538817404,-0.06999969482421875,-1.7540275573730497,-9.564941253662113,-9.931899795532232
2016-03-24,97.16199493408203,534300,70.7558690151591,-0.3314579554966457,-1.8959121704101562,-9.692816619873042,-10.322935791015624
2016-03-28,97.60569763183594,617300,67.62686284965757,-0.5097307477678612,-2.0225509643554744,-9.725794525146483,-10.691116561889643
2016-03-29,97.91999053955078,678000,78.1903344905494,-0.6602750505719825,-1.9948223114013643,-9.655546264648436,-10.927579727172855
2016-03-30,97.51329040527344,664100,71.70435620465089,-0.24432482038226055,-1.4092529296874972,-8.845319519042974,-10.44245952606201
2016-03-31,97.58720397949219,1162600,69.04431299211018,-0.2310856410435207,-1.3292572021484403,-8.489876251220707,-10.432474479675292
2016-04-01,99.10321044921875,1155800,72.31941856042029,-1.4486454554966457,-2.637276840209964,-9.529232635498047,-11.857048225402835
2016-04-04,97.98470306396484,784500,64.55396830311813,-0.1452614920479931,-1.32280082702637,-7.968252868652343,-10.651227684020995
2016-04-05,97.57795715332031,894900,62.84658155951696,0.3209075927734375,-0.7986595153808622,-7.184914093017582,-10.165692329406738
