Date,Close,Volume,RSI,MA5,MA20,MA50,MA200
,JNJ,JNJ,,,,,
2016-02-17,79.44764709472656,8904000,51.66665701663472,-0.38312748500278815,-0.9576442718505831,-0.8806759643554756,-3.2088862609863327
2016-02-18,80.79632568359375,10744600,58.32630259945784,-1.483776637486045,-1.9772930145263672,-2.209356994628905,-4.53393863677978
2016-02-19,81.31937408447266,9343300,52.29735791696311,-1.6807501656668506,-2.152522277832034,-2.7076820373535213,-5.027523880004878
2016-02-22,81.7800064086914,6947000,55.24499357796585,-1.7229254586356006,-2.2736946105956974,-3.1204266357421915,-5.455138931274419
2016-02-23,81.25691223144531,6629200,56.73453923974278,-0.8527777535574756,-1.4237308502197266,-2.5557214355468716,-4.9035001754760685
2016-02-24,81.9439468383789,9076100,57.365131811289565,-1.1079014369419582,-1.9347938537597713,-3.1950001525878946,-5.565415725708007
2016-02-25,83.05257415771484,8092500,63.63534276617389,-1.6816046578543506,-2.8499980926513615,-4.218817291259768,-6.641713104248041
2016-02-26,82.58415985107422,9049400,82.76878267556201,-0.7651171003069237,-2.215843963623044,-3.682247009277347,-6.141188278198243
2016-02-29,82.13916778564453,10111100,73.99053877165721,-0.12829044886997565,-1.711458969116208,-3.208692321777349,-5.666613883972161
2016-03-01,83.70838928222656,8298500,79.33217596584616,-1.3562240600585938,-3.1401142120361385,-4.735329284667969,-7.203258438110353
2016-03-02,83.56785583496094,9767000,79.78816380688448,-0.9602835518973194,-2.8288372039794893,-4.530063629150391,-7.032632141113282
2016-03-03,83.26337432861328,6927200,77.05152041330973,-0.3691646030971043,-2.3971267700195256,-4.140741424560545,-6.703825492858883
2016-03-04,83.14625549316406,6715700,75.6944476660305,-0.0802873883928612,-2.1493350982666044,-3.9353881835937443,-6.565013656616216
2016-03-07,83.33362579345703,6973500,75.08803561935899,-0.22750745500836445,-2.066445541381839,-4.0482942199707,-6.728389739990234
2016-03-08,82.92765045166016,7632900,70.99113195304123,0.22753797258648945,-1.4670936584472685,-3.588065643310543,-6.298808326721186
2016-03-09,83.41169738769531,7564200,67.61290070656709,-0.07471902029854505,-1.732398223876956,-4.011743774414057,-6.752743682861322
2016-03-10,83.64591217041016,10474700,66.30197006729406,-0.31785910470145495,-1.7268577575683537,-4.173154602050786,-6.953652343749994
2016-03-11,84.09091186523438,7763800,66.22798417142693,-0.6881365094866112,-1.908688735961917,-4.54900711059571,-7.364304580688483
2016-03-14,84.05189514160156,7242800,71.05909404460796,-0.5364739554268994,-1.6131057739257812,-4.437747802734378,-7.291211738586426
2016-03-15,84.12995910644531,8476600,68.13492982742622,-0.47400883265903815,-1.4500770568847656,-4.425576171874994,-7.330953140258785
2016-03-16,83.85670471191406,7065100,57.74438012776144,-0.1260288783482082,-0.9563697814941463,-4.032826385498041,-7.020360755920407
2016-03-17,83.33362579345703,8571100,57.142711720463254,0.45504651750836445,-0.30642585754394247,-3.4072245788574236,-6.4623301696777276
2016-03-18,83.92696380615234,14758300,66.5698858429407,-0.0646820068359375,-0.7693843841552734,-3.878266601562501,-7.018169822692869
2016-03-21,83.75521850585938,7674700,50.58576974610918,0.1226784842354931,-0.49887847900390625,-3.569523010253903,-6.806501464843748
2016-03-22,83.83329772949219,7821700,53.373017411874194,0.0077972412109375,-0.44813842773437784,-3.492610168457034,-6.841823730468747
2016-03-23,84.70770263671875,8191300,66.03132235058203,-0.7729208809988819,-1.1843555450439425,-4.185388946533209,-7.666694297790528
2016-03-24,84.55936431884766,6284500,65.57684771072422,-0.5632389613560207,-0.9606777191162053,-3.8687774658203153,-7.470517730712885
2016-03-28,84.49689483642578,4738100,63.18592366845278,-0.40931374686104505,-0.8025714874267607,-3.6203724670410224,-7.363080444335935
2016-03-29,85.20734405517578,6612800,74.17234293850211,-0.8520889282226562,-1.359611892700201,-4.159665222167973,-8.026384124755864
