Date,Close,Volume,RSI,MA5,MA20,MA50,MA200
,LIN,LIN,,,,,
2025-04-04 17:05:00+00:00,447.3299865722656,12951,34.87718009558834,2.0435791015625,3.710513305664051,9.041223144531273,17.962897491455067
2025-04-04 17:10:00+00:00,445.3450012207031,15608,30.140195697658385,3.1007080078125,5.312248229980469,10.606508789062502,19.848682861328143
2025-04-04 17:15:00+00:00,444.75,24966,22.37770976567981,2.839996337890625,5.4784988403320085,10.749609985351583,20.34123413085939
2025-04-04 17:20:00+00:00,445.3949890136719,20388,26.506687664448563,1.6671491350446672,4.4482589721679915,9.644320678710926,19.596920013427734
2025-04-04 17:25:00+00:00,446.21051025390625,16521,34.89943040435007,0.4238455636160552,3.267762756347679,8.407209472656234,18.689351348876926
2025-04-04 17:30:00+00:00,445.5924987792969,30188,24.533120631262165,0.56292724609375,3.5623992919921648,8.60487121582031,19.212475280761737
2025-04-04 17:35:00+00:00,446.510009765625,32686,31.686488419923094,-0.6338675362723052,2.4128890991211165,7.273560180664049,18.2007144165039
2025-04-04 17:40:00+00:00,445.614990234375,23009,30.86986191976537,0.016152518136152594,3.031158447265625,7.898279418945322,18.997683868408217
2025-04-04 17:45:00+00:00,446.1499938964844,32501,25.77904565932438,-0.4038521902901948,2.1816543579101335,7.097475585937502,18.366930236816415
2025-04-04 17:50:00+00:00,444.7300109863281,23373,25.095414779237146,1.013275146484375,3.235137939453125,8.209458618164035,19.68476318359376
2025-04-04 17:55:00+00:00,444.7900085449219,63319,29.476983669212714,0.866851806640625,2.9061401367187614,7.875461425781225,19.51619064331055
2025-04-04 18:00:00+00:00,445.3699951171875,28526,32.47423399299889,0.1667916434151948,2.0061538696289176,7.00847473144529,18.829104003906252
2025-04-04 18:05:00+00:00,444.0350036621094,17119,29.568929829507212,1.2792837960379302,2.9923950195312727,8.019166259765598,20.047820434570326
2025-04-04 18:10:00+00:00,443.2799987792969,15643,28.907367312887345,1.5728585379464448,3.38939971923827,8.456571044921873,20.67922531127931
2025-04-04 18:15:00+00:00,442.2250061035156,22899,29.09679354209881,2.14356776646207,3.9636428833007926,9.145664062499975,21.60684295654295
2025-04-04 18:20:00+00:00,441.47430419921875,26033,32.36860030304294,2.226313999720958,4.251060485839844,9.56245178222656,22.22371643066407
2025-04-04 18:25:00+00:00,441.44000244140625,21591,34.111018657416096,1.7906145368303328,3.902862548828125,9.264553833007824,22.126018218994147
2025-04-04 18:30:00+00:00,440.7900085449219,24021,27.905328632173266,1.8691798618861526,4.132107543945324,9.56114807128904,22.640662231445333
2025-04-04 18:35:00+00:00,439.55999755859375,30822,19.311492770195287,2.269191196986583,4.8928680419921875,10.419359130859391,23.72802276611327
2025-04-04 18:40:00+00:00,438.80999755859375,18378,19.079088326381594,2.272761753627208,5.160118103027344,10.768558959960956,24.33119781494139
2025-04-04 18:45:00+00:00,441.05999755859375,28410,27.845456846116832,-0.2943812779017776,2.59661865234375,8.159348754882785,21.94437286376956
2025-04-04 18:50:00+00:00,441.42498779296875,29690,32.2004366336685,-0.7736598423549026,2.0356277465820085,7.4626580810547125,21.44690750122072
2025-04-04 18:55:00+00:00,441.4649963378906,26190,29.22389013094859,-0.8149980817522078,1.8313690185547102,7.128749389648419,21.272773895263697
2025-04-04 19:00:00+00:00,441.1400146484375,21348,32.36733947484389,-0.5328717912946672,1.943601989746071,7.137331542968752,21.46128067016599
2025-04-04 19:05:00+00:00,441.1000061035156,26201,31.84049116609897,-0.448577880859375,1.7280853271484489,6.875740356445306,21.362814178466806
2025-04-04 19:10:00+00:00,442.898193359375,44158,39.13796802918142,-1.7698800223214448,-0.2048171997070085,4.7666168212890625,19.432667846679692
2025-04-04 19:15:00+00:00,440.8699951171875,30020,36.89044507084982,0.5526035853794724,1.541380310058571,6.464215087890636,21.3268161010742
2025-04-04 19:20:00+00:00,441.7900085449219,31563,43.911642499788016,-0.26312255859375,0.43011779785155113,5.2278021240234125,20.279877777099614
2025-04-04 19:25:00+00:00,440.885009765625,32651,44.45659227313929,0.5647365025111526,1.071867370605446,5.811500854492181,21.05680160522462
2025-04-04 19:30:00+00:00,442.4800109863281,48478,53.88883513132711,-0.8852626255580276,-0.6356338500976335,3.9402996826171943,19.340850372314435
2025-04-04 19:35:00+00:00,441.3800048828125,53776,49.785667874601536,0.24902779715404222,0.29387207031248863,4.807506103515607,20.31500656127929
2025-04-04 19:40:00+00:00,442.1099853515625,39387,54.68862126155815,-0.336669921875,-0.5991088867187386,3.8595251464843727,19.46032608032226
2025-04-04 19:45:00+00:00,440.2149963378906,57302,52.221635665414205,1.1750052315848052,1.1048797607421648,5.492313842773456,21.219340057373074
2025-04-04 19:50:00+00:00,437.5899963378906,127633,46.32891631541732,3.33143397739957,3.4453796386718523,7.8071136474609375,23.69238998413084
2025-04-04 19:55:00+00:00,437.760009765625,274330,38.649208108698204,2.58570643833707,3.0521163940429688,7.322100219726565,23.37102706909178
2025-04-07 13:30:00+00:00,425.20001220703125,212498,19.65182308256101,12.904990059988847,14.798399353027321,19.344898071289037,35.71959976196291
2025-04-07 13:35:00+00:00,423.9599914550781,89766,18.664286276189387,11.499293736049083,15.16441955566404,20.041118774414088,36.74062042236329
2025-04-07 13:40:00+00:00,422.239990234375,90841,17.776450412500722,10.485007149832597,15.956919860839832,21.182919921874998,38.23187164306643
2025-04-07 13:45:00+00:00,423.7049865722656,53611,21.716706594076186,6.390725272042403,13.699172973632812,19.14322326660158,36.546400299072275
2025-04-07 13:50:00+00:00,424.5199890136719,47897,19.13116577562036,3.3335789271763474,12.169670104980469,17.77742065429686,35.51439773559571
2025-04-07 13:55:00+00:00,425.9800109863281,37988,24.503489136489662,0.2149876185825974,9.955648803710915,15.833598632812482,33.84210083007815
2025-04-07 14:00:00+00:00,426.1700134277344,64545,22.567654190239963,-1.6307285853794724,9.002897644042946,15.131596679687505,33.43871002197267
2025-04-07 14:05:00+00:00,422.25,38436,20.406570889656123,1.8678545270647078,11.962161254882801,18.476409912109375,37.12887344360354
2025-04-07 14:10:00+00:00,435.6650085449219,85648,42.13140054403743,-9.875008719308028,-1.7265975952148551,4.765901489257828,23.55039001464843
2025-04-07 14:15:00+00:00,437.6600036621094,72353,45.791857890408856,-9.667144775390625,-3.8935928344726562,2.4873065185547034,21.3986949157715
2025-04-07 14:20:00+00:00,429.4599914550781,86964,37.758877814691765,-0.644989013671875,3.6345092773437386,10.26171875,29.39885711669922
2025-04-07 14:25:00+00:00,427.54998779296875,82512,37.747908765677245,1.6978716169084578,4.878512573242176,11.74092224121091,31.10178573608397
2025-04-07 14:30:00+00:00,427.8699951171875,73827,40.15797667245334,1.6478620256696672,3.8625045776367415,10.994215087890609,30.57517837524415
2025-04-07 14:35:00+00:00,425.4649963378906,62897,38.08970847082431,3.952144077845958,5.496502685546886,12.92961364746094,32.76265213012698
2025-04-07 14:40:00+00:00,427.5050048828125,35716,52.804462187844386,2.6628505161830276,2.7077438354492074,10.470405273437507,30.51509353637698
2025-04-07 14:45:00+00:00,425.93499755859375,36587,52.38382899285923,2.8428562709263474,3.5055007934570312,11.612512817382822,31.872125854492197
2025-04-07 14:50:00+00:00,429.7799987792969,59712,58.65671045633332,-2.1278599330357224,-0.9559997558593523,7.456211547851581,27.835049591064433
2025-04-07 14:55:00+00:00,429.510009765625,34056,56.85280760520819,-1.8507254464285552,-1.2212600708007812,7.421400756835965,27.912538604736312
2025-04-07 15:00:00+00:00,429.0299987792969,48313,55.366493477443036,-1.1592843191964448,-1.169248962402321,7.5741119384765625,28.197549591064444
2025-04-07 15:05:00+00:00,426.3299865722656,39050,50.40450186448976,1.3207266671316802,0.9592620849609261,9.876513671874989,30.688261718750027
2025-04-07 15:10:00+00:00,423.1700134277344,60016,46.755356579393826,4.15284511021207,4.017735290527355,12.588037109375023,33.6232849121094
2025-04-07 15:15:00+00:00,422.510009765625,50970,50.302547793318666,4.099278041294667,4.6052398681640625,12.76804077148438,34.05701354980471
2025-04-07 15:20:00+00:00,419.7799987792969,39727,25.39880292953316,5.950003487723222,7.212251281738304,14.981351928710922,36.54817459106448
2025-04-07 15:25:00+00:00,417.864990234375,48090,19.2672191188246,6.162867954799083,8.835260009765648,16.330660400390627,38.216458129882824
2025-04-07 15:30:00+00:00,420.44000244140625,60848,33.032406211429716,2.292140415736583,6.056248474121105,13.269848022460963,35.407870941162116
2025-04-07 15:35:00+00:00,422.5,38383,40.553722499400614,-0.700714111328125,3.8222503662109375,10.764050292968761,33.127473449707054
2025-04-07 15:40:00+00:00,426.0150146484375,26138,46.90062248619191,-4.260724748883945,0.2994857788086165,6.861936035156248,29.40890884399414
2025-04-07 15:45:00+00:00,424.94000244140625,24072,49.082020014877216,-2.932856968470958,1.5089981079101449,7.555048217773447,30.269965057373042
2025-04-07 15:50:00+00:00,424.5199890136719,23915,44.46708352235895,-2.225703648158458,1.3717605590820199,7.599861450195306,30.4733784484863
2025-04-07 15:55:00+00:00,425.0899963378906,15597,48.37343785062815,-2.037139892578125,0.17325286865235512,6.687153930664067,29.691071166992174
2025-04-07 16:00:00+00:00,423.79998779296875,21292,37.23315121007937,0.10072544642855519,1.1802612304687727,7.6236761474609125,30.763909606933566
2025-04-07 16:05:00+00:00,422.9599914550781,9640,36.34848691081494,1.30072021484375,1.7907577514648665,8.094072265625016,31.38775588989256
2025-04-07 16:10:00+00:00,423.5400085449219,14847,38.60529222786375,0.8692757742745698,0.9942413330078352,7.169055175781239,30.592938842773435
2025-04-07 16:15:00+00:00,424.05999755859375,14477,44.81975739223817,0.0699986049107224,0.4040023803710824,6.339066162109361,29.85984985351564
2025-04-07 16:20:00+00:00,423.1099853515625,15313,49.847645279172404,0.7585797991071672,1.1342636108398665,6.975078124999982,30.59196197509766
2025-04-07 16:25:00+00:00,424.5899963378906,13126,55.068165965946015,-0.7114301409040422,-0.41299743652342613,5.165667114257815,28.900175933837886
2025-04-07 16:30:00+00:00,425.2099914550781,21191,64.74732371672673,-1.3142830984933198,-1.2614929199218636,4.221372070312498,28.069855804443364
2025-04-07 16:35:00+00:00,424.2300109863281,9162,68.21172045132661,-0.2728707449776948,-0.5455123901367074,4.856652832031273,28.833911285400404
2025-04-07 16:40:00+00:00,421.9158935546875,12810,54.286848888620995,1.89208984375,1.4128997802734489,6.786287841796877,30.919033203125025
2025-04-07 16:45:00+00:00,422.364990234375,22069,49.567367119901114,1.2751334054129302,0.7655532836914176,5.962490844726574,30.242711486816404
2025-04-07 16:50:00+00:00,422.5400085449219,19751,35.831655646608255,0.8829738071986526,0.5590347290038835,5.380308837890652,29.838793182373024
2025-04-07 16:55:00+00:00,421.3999938964844,17547,35.64272859819839,1.7787039620535552,1.6435485839843977,6.130923461914051,30.741457824707027
2025-04-07 17:00:00+00:00,421.17999267578125,30438,36.23052747855537,1.5115618024553328,1.9335494995117415,5.93872436523435,30.717738952636694
2025-04-07 17:05:00+00:00,422.239990234375,16075,38.70681419674708,0.02727835518970778,1.0923019409179915,4.505826416015623,29.422141418457045
2025-04-07 17:10:00+00:00,424.7699890136719,19053,53.49972583554097,-2.425580705915195,-1.2211975097656023,1.6216271972656386,26.681542510986333
2025-04-07 17:15:00+00:00,426.0824890136719,30777,60.89439724014565,-3.142852783203125,-2.3545730590820426,0.0031768798828011313,25.143529968261703
2025-04-07 17:20:00+00:00,426.5299987792969,22364,60.529438063140525,-2.995361328125,-2.776333618164074,-0.7559326171875114,24.47672012329099
2025-04-07 17:25:00+00:00,427.75,11826,62.3840093734765,-3.4710780552455276,-3.8558349609375,-2.225233764648465,23.046518859863284
2025-04-07 17:30:00+00:00,426.8429870605469,16287,62.564582960986236,-1.7864946637834578,-2.832672119140625,-1.5331610107421625,23.745446777343773
2025-04-07 17:35:00+00:00,428.9150085449219,10199,63.999280882538876,-2.753513881138417,-4.713442993164051,-3.7820825195312295,21.481975402832006
