Date,Close,Volume,RSI
,GLW,GLW,
2008-01-22,14.565289497375488,19172100,35.262310226537664
2008-01-23,14.30399227142334,27725500,32.93924357367999
2008-01-24,14.873479843139648,14724500,42.879168591284426
2008-01-25,14.987371444702148,20711100,49.41765851234635
2008-01-28,15.476456642150879,24747600,57.27555271064261
2008-01-29,15.858341217041016,17555000,65.19074145346463
2008-01-30,16.052629470825195,17434700,62.56145142821616
2008-01-31,16.18662452697754,15971800,60.55347088467128
2008-02-01,16.488122940063477,16463700,67.17684427583774
2008-02-04,16.454622268676758,13916200,62.428740358036315
2008-02-05,15.476456642150879,16449500,49.69787395811563
2008-02-06,15.31566047668457,15097600,55.01671946246357
2008-02-07,15.737746238708496,23840700,60.12262089890991
2008-02-08,15.764549255371094,18049700,60.18372146150573
2008-02-11,15.818137168884277,17998500,65.20310759033987
2008-02-12,15.61715030670166,14351900,66.17167119459899
2008-02-13,16.200029373168945,16606800,66.28288210670237
2008-02-14,15.844938278198242,10540300,59.937854700771574
2008-02-15,15.463055610656738,13083400,49.84074621256595
2008-02-19,15.342458724975586,12584000,43.46348317457924
2008-02-20,15.79804515838623,11641100,46.97460490947422
2008-02-21,15.690848350524902,9422800,44.07059547596035
2008-02-22,15.844938278198242,9476500,42.02646950889631
2008-02-25,16.200029373168945,13199800,47.076896797901185
2008-02-26,16.226831436157227,13784000,61.02365414958461
2008-02-27,16.13973045349121,10410500,62.3742384423095
2008-02-28,16.00545310974121,11062600,54.40021895208355
2008-02-29,15.59592056274414,10618900,47.53805283119747
2008-03-03,15.548929214477539,11904700,46.062029333093015
2008-03-04,15.515358924865723,12353400,48.434310451758115
2008-03-05,15.763768196105957,13136100,42.52008828347248
2008-03-06,15.548929214477539,11280700,44.668360581171164
2008-03-07,15.327378273010254,15532100,47.406416761342506
2008-03-10,15.414644241333008,16337500,51.39769594001202
2008-03-11,16.072595596313477,14547500,54.9296782773053
2008-03-12,15.790614128112793,10722800,51.68554388162975
2008-03-13,15.904763221740723,14409300,51.02457068510396
2008-03-14,15.636207580566406,13847800,40.04895320528703
2008-03-17,15.589205741882324,12868700,38.82604061203842
2008-03-18,16.37470817565918,15811900,53.30807443409146
2008-03-19,15.904763221740723,13770400,48.704868632136865
2008-03-20,16.092735290527344,11509700,56.77655934959349
2008-03-24,16.52912139892578,12856100,62.08597714989911
2008-03-25,16.87824249267578,18911200,65.59138142576194
2008-03-26,16.27400779724121,15554500,55.39769683471653
2008-03-27,16.22700309753418,14346000,57.43726755008617
2008-03-28,16.193443298339844,8934400,59.907779702064545
2008-03-31,16.13973045349121,8821900,58.359155592340485
2008-04-01,16.75067901611328,12730700,57.90293144113443
2008-04-02,16.784250259399414,12906200,62.29241058208449
2008-04-03,17.140071868896484,11258800,64.41993095701679
2008-04-04,17.16021156311035,11952900,68.88517443715577
2008-04-07,17.34147834777832,12791200,71.0145620396966
2008-04-08,17.529470443725586,15047100,66.16555065265325
2008-04-09,16.98565673828125,15757600,64.8248549232191
2008-04-10,17.03265380859375,12105200,63.40989787765782
2008-04-11,16.69025421142578,8721000,52.36224699797777
2008-04-14,16.770809173583984,7828500,48.29037674480156
2008-04-15,16.515703201293945,9759700,54.32697889335222
2008-04-16,17.21392250061035,9964900,64.32766868508757
2008-04-17,17.05279541015625,11017500,62.03011453691797
2008-04-18,17.25420379638672,11989100,64.98203350839145
2008-04-21,17.274341583251953,9094700,58.36907961157472
2008-04-22,17.274341583251953,12028500,57.917509673912576
2008-04-23,16.884944915771484,13725300,45.92261255186659
2008-04-24,17.07964515686035,13061000,48.78044977843683
2008-04-25,17.40190887451172,9140200,50.87730082754197
2008-04-28,17.240779876708984,13421600,45.7759854880346
2008-04-29,17.811443328857422,37254000,61.98841226293153
2008-04-30,17.93229103088379,21976900,62.786370356876226
2008-05-01,18.147132873535156,11850300,71.48537532685548
2008-05-02,18.126991271972656,12983700,70.36320000916449
2008-05-05,18.153839111328125,8607000,76.40685599592177
2008-05-06,18.214263916015625,8109300,70.29971148985648
2008-05-07,17.576459884643555,16302500,58.90401984789765
2008-05-08,17.845012664794922,12345400,59.82143763063374
2008-05-09,17.509328842163086,9276900,53.53545324888872
2008-05-12,17.516035079956055,16182600,53.62902740793903
2008-05-13,17.307920455932617,14131800,56.71662314329035
2008-05-14,17.395191192626953,13498600,55.187696807740046
2008-05-15,18.16055679321289,20618600,60.88636794089859
2008-05-16,18.368677139282227,22341600,65.96961429961063
2008-05-19,18.643938064575195,23089200,62.86308924918085
2008-05-20,18.27468490600586,14782800,54.9132565114409
2008-05-21,17.93229103088379,15080600,47.025949769155254
2008-05-22,18.187406539916992,13983700,50.78524322831527
2008-05-23,18.16055679321289,14125700,50.087312558134
2008-05-27,18.308258056640625,12200000,51.19457978813662
2008-05-28,18.482805252075195,14044300,63.05621040021541
2008-05-29,18.455907821655273,11428900,59.458688432217635
2008-05-30,18.38865089416504,12671900,64.84913098934511
2008-06-02,18.07253074645996,12953400,58.50841206092285
2008-06-03,18.005273818969727,21761200,61.141931064074626
2008-06-04,17.917831420898438,14420900,58.350002011211586
2008-06-05,18.24740982055664,16941200,51.61209467515953
2008-06-06,17.8572998046875,20017400,41.10890545379538
2008-06-09,18.03217124938965,13680600,38.978741067661055
2008-06-10,17.729509353637695,13577800,39.936966313733414
2008-06-11,17.843849182128906,18342600,48.21743666708442
2008-06-12,18.018726348876953,16211100,46.48657710921776
2008-06-13,18.496265411376953,13630500,55.88714586747834
2008-06-16,18.20705223083496,14247300,48.30912855798088
2008-06-17,17.924564361572266,13458900,40.99801000839672
2008-06-18,17.61516571044922,14667600,37.57458081676811
2008-06-19,17.238515853881836,18763300,34.42626337968076
2008-06-20,16.989654541015625,14572600,35.06496307929467
2008-06-23,17.083820343017578,11935700,37.384942471888756
2008-06-24,16.72062110900879,14714100,34.76038164903109
2008-06-25,16.97620391845703,16473300,33.50778784747381
2008-06-26,16.330520629882812,13304300,31.423926170229166
2008-06-27,15.772268295288086,25662200,24.850355326501315
2008-06-30,15.503232955932617,15581700,25.03774674394235
2008-07-01,15.200565338134766,24740000,21.562998627645385
2008-07-02,14.958430290222168,16399900,17.546346498443242
2008-07-03,15.059324264526367,9717600,10.387714994196486
2008-07-07,14.944986343383789,16458200,10.824035239223107
2008-07-08,14.326200485229492,34953600,10.015060751672664
2008-07-09,13.653607368469238,28718600,9.267059170306055
2008-07-10,13.559446334838867,29239000,9.83859583372373
2008-07-11,13.640154838562012,23764300,12.042764673041063
2008-07-14,13.330764770507812,20163600,9.447698862043836
2008-07-15,13.33749008178711,19887700,10.39371492343949
2008-07-16,13.492185592651367,15530700,8.225850346359053
2008-07-17,13.909192085266113,19084000,19.283302422423304
2008-07-18,13.586348533630371,17866100,20.508203677765394
2008-07-21,13.801572799682617,12357100,26.703426175639294
2008-07-22,13.519087791442871,15750200,26.851814653505272
2008-07-23,13.532546043395996,12082600,29.051501025043805
2008-07-24,13.371114730834961,11754000,25.6309975534855
2008-07-25,13.78812026977539,12740100,34.642747544231185
2008-07-28,13.989896774291992,17517800,44.97979904390683
2008-07-29,14.339646339416504,20900100,61.333264433384045
2008-07-30,13.767946243286133,33825900,52.9750001360759
2008-07-31,13.4585542678833,17354900,47.567556381718724
2008-08-01,13.680511474609375,14925800,54.797029822117906
2008-08-04,13.519087791442871,16887600,52.389349883116736
2008-08-05,13.747763633728027,15432200,53.29852234647254
2008-08-06,13.707411766052246,12945600,47.11534266536655
2008-08-07,13.324034690856934,15804600,46.31375437501776
2008-08-08,13.909192085266113,12816800,51.36991972069162
2008-08-11,14.514524459838867,15872800,61.70884677297228
2008-08-12,14.420363426208496,12314600,60.248402760255736
2008-08-13,14.077338218688965,12616600,57.82417604245535
2008-08-14,13.983179092407227,13615400,52.32753817666049
2008-08-15,14.258936882019043,13285200,53.15462256553321
2008-08-18,14.380010604858398,13883000,50.50010929736564
