Date,Close,Volume,RSI
,JCI,JCI,
2008-01-22,10.600656509399414,11272496,12.275718823237497
2008-01-23,11.443177223205566,28417350,35.95162157538431
2008-01-24,11.58464527130127,12628631,41.27300526079247
2008-01-25,11.726112365722656,7145882,46.03500460504693
2008-01-28,12.125370025634766,6938207,51.11939749435166
2008-01-29,12.178810119628906,6904394,58.187384346512296
2008-01-30,12.323426246643066,10191854,59.31866657466633
2008-01-31,12.339138984680176,10451016,59.154930866996985
2008-02-01,12.468035697937012,8226333,70.43673636190385
2008-02-04,12.763545036315918,7869961,72.29802620333095
2008-02-05,12.669231414794922,13148492,76.89723376363074
2008-02-06,12.945879936218262,8258032,78.94193538033957
2008-02-07,12.732104301452637,9878708,78.5423166980565
2008-02-08,12.606359481811523,7515510,81.7703287032701
2008-02-11,12.562345504760742,8616325,83.62067274688634
2008-02-12,12.68809700012207,8796528,78.28571279988455
2008-02-13,12.804413795471191,12625557,78.03466687708777
2008-02-14,12.691240310668945,7837109,72.4744078540617
2008-02-15,12.631509780883789,8810936,63.99998522779791
2008-02-19,12.713247299194336,8493372,64.55485464832395
2008-02-20,12.65351676940918,8729288,59.42547171609621
2008-02-21,12.609504699707031,6363016,57.597295299736466
2008-02-22,12.590639114379883,6254088,53.672247635272356
2008-02-25,12.854714393615723,8687407,52.78313455048526
2008-02-26,13.008755683898926,7070958,60.00002247088756
2008-02-27,12.977315902709961,4366949,51.08220105439339
2008-02-28,12.908157348632812,5698685,56.73092839813348
2008-02-29,12.593790054321289,5277955,49.58001509141523
2008-03-03,12.801268577575684,5595520,57.19700386496134
2008-03-04,12.93016242980957,7811558,57.27788214730555
2008-03-05,13.285404205322266,9194973,62.64469108750536
2008-03-06,13.055910110473633,5585914,59.034232289659435
2008-03-07,13.08106517791748,7444428,61.33128466561637
2008-03-10,12.750969886779785,9357502,50.845021497791265
2008-03-11,12.989895820617676,6751087,56.975216868713595
2008-03-12,13.068488121032715,8234209,59.382999438906076
2008-03-13,12.88615608215332,13797838,55.66278270785515
2008-03-14,12.631509780883789,14371684,45.7073759249756
2008-03-17,12.94902515411377,11962187,48.91923157627362
2008-03-18,13.618646621704102,11163183,59.427125534450134
2008-03-19,13.455164909362793,7760456,57.82369044550019
2008-03-20,13.668943405151367,6391834,65.8331882095849
2008-03-24,13.807267189025879,6047757,65.12280705778593
2008-03-25,13.914153099060059,5601668,64.89049639076958
2008-03-26,14.099637031555176,6720925,62.98893836611558
2008-03-27,14.080772399902344,6468679,67.52678975667737
2008-03-28,14.058686256408691,4419589,66.73645700612505
2008-03-31,13.89466381072998,7898009,70.76000756136861
2008-04-01,14.225866317749023,6291550,71.70778443113772
2008-04-02,14.266877174377441,5266236,71.32929900282376
2008-04-03,14.31103515625,4791522,76.67232450928867
2008-04-04,14.3394193649292,3927200,84.92915568429918
2008-04-07,14.380430221557617,4067635,83.007314692764
2008-04-08,14.383581161499023,5565742,75.46650427546898
2008-04-09,14.37726879119873,5902326,84.28723810172242
2008-04-10,14.475051879882812,4326413,82.80385046462024
2008-04-11,13.96721363067627,6420843,55.00397415486554
2008-04-14,14.036609649658203,5205528,53.923118427734025
2008-04-15,14.317340850830078,4432652,56.57337546670076
2008-04-16,14.869338035583496,10036625,68.01131470000492
2008-04-17,14.907196998596191,6772604,69.24185539542206
2008-04-18,14.954504013061523,8058617,75.37759610883391
2008-04-21,14.866186141967773,6083682,67.35042576019747
2008-04-22,14.626458168029785,6714009,58.796124785490534
2008-04-23,14.547599792480469,5126377,55.690276595119954
2008-04-24,14.598077774047852,4872210,56.156281848453006
2008-04-25,14.771560668945312,4326413,58.757017271905035
2008-04-28,14.667466163635254,3560069,56.08103387483662
2008-04-29,14.900880813598633,6826204,60.22166263358235
2008-04-30,14.758940696716309,7326854,55.4479951537424
2008-05-01,14.3993558883667,12694142,58.79342531679959
2008-05-02,14.3993558883667,7568149,57.59584596588442
2008-05-05,14.206940650939941,5143859,47.599450392899406
2008-05-06,13.910438537597656,10469075,26.543353593642607
2008-05-07,13.869431495666504,11615036,24.65316793473501
2008-05-08,13.954598426818848,6192419,26.02133953201593
2008-05-09,13.932518005371094,4270892,26.875127550056305
2008-05-12,14.090237617492676,3461131,36.15665365388631
2008-05-13,14.320500373840332,5973985,44.56218375827726
2008-05-14,14.427742004394531,5345579,46.029307670965856
2008-05-15,14.48766803741455,3815966,43.012237850059456
2008-05-16,14.547599792480469,4475686,46.98402810738279
2008-05-19,14.755786895751953,4741572,46.30233270304821
2008-05-20,14.550760269165039,5166721,44.85987470219047
2008-05-21,14.42458724975586,7562002,50.70414138505359
2008-05-22,14.37726879119873,3802518,49.39946729949053
2008-05-23,14.203786849975586,4174643,49.913358327634946
2008-05-27,14.317340850830078,6320367,62.42770593032739
2008-05-28,14.251097679138184,5556905,61.47997030512971
2008-05-29,14.251097679138184,4102792,59.39986382529971
2008-05-30,14.254256248474121,4356575,60.32387202042699
2008-06-02,14.188015937805176,4800167,53.33317295125989
2008-06-03,14.159626960754395,4012691,43.64072157875134
2008-06-04,14.147013664245605,5458543,38.00555623919699
2008-06-05,14.27632999420166,4662805,41.47578566757703
2008-06-06,13.882048606872559,6161104,28.85774165813865
2008-06-09,13.68017578125,6607962,15.693932425691386
2008-06-10,13.733793258666992,4880279,21.157585976555765
2008-06-11,13.535077095031738,4721016,20.12666522753173
2008-06-12,13.661247253417969,4336403,27.162650071024245
2008-06-13,13.667557716369629,6533806,30.855566140715126
2008-06-16,13.651784896850586,4548305,24.454787837614248
2008-06-17,13.689635276794434,5955734,27.9699298762919
2008-06-18,13.544541358947754,6572421,25.110793683214723
2008-06-19,13.806346893310547,5267197,36.65387371750826
2008-06-20,13.620245933532715,5972832,34.21028343250694
2008-06-23,13.531925201416016,4777305,33.106700977214075
2008-06-24,13.386818885803223,4546960,30.90284798693638
2008-06-25,13.427833557128906,5008995,27.695022179302626
2008-06-26,12.705491065979004,10833131,23.620908783009398
2008-06-27,12.689668655395508,13008057,25.770901062642537
2008-06-30,12.677002906799316,8530450,23.621033186614895
2008-07-01,12.670665740966797,7835572,26.130646120365242
2008-07-02,12.449048042297363,8963475,18.203131449327202
2008-07-03,12.392056465148926,6098283,17.4091987028595
2008-07-07,12.360393524169922,8579631,17.26896971806474
2008-07-08,12.44271469116211,10630258,19.092838424520536
2008-07-09,12.309736251831055,8477234,19.208204378909358
2008-07-10,12.531365394592285,7387178,17.556260826389973
2008-07-11,12.572522163391113,7622133,21.215862299528283
2008-07-14,12.4268798828125,6061973,20.568052507518487
2008-07-15,12.205259323120117,8725061,19.76257266154181
2008-07-16,12.585186004638672,8337183,31.623369546680124
2008-07-17,13.18040943145752,10506345,60.96507297894303
2008-07-18,13.072762489318848,5781295,58.48521193015689
2008-07-21,13.205737113952637,5979364,61.11846881354709
2008-07-22,13.221571922302246,7540869,61.53862133462556
2008-07-23,13.24056339263916,4813999,68.11578892226025
2008-07-24,12.790984153747559,5176711,57.73959083444286
2008-07-25,12.889128684997559,5571314,60.00002164432672
2008-07-28,12.594682693481445,4347162,52.66069531056417
2008-07-29,13.053767204284668,5962266,61.691610731717546
2008-07-30,13.459024429321289,7467289,63.7817712771248
2008-07-31,14.108070373535156,17974787,69.32276089535624
2008-08-01,13.664822578430176,12485698,64.49234150862802
2008-08-04,13.92760944366455,9281232,69.97071207713806
2008-08-05,13.965604782104492,8300681,67.38449402587196
2008-08-06,14.032087326049805,5160958,62.3735795757633
2008-08-07,13.76613712310791,6992767,59.63068186333909
2008-08-08,13.971932411193848,8131620,60.43111945747699
2008-08-11,14.294873237609863,8098577,63.48453943237925
2008-08-12,14.111237525939941,6515363,60.50424441575716
2008-08-13,14.2473783493042,5978212,69.00824635814476
2008-08-14,14.038422584533691,6862898,64.57841789975902
2008-08-15,14.1998929977417,4756941,71.07244845454397
