Date,Close,Volume,RSI
,HCA,HCA,
2011-03-29,25.379108428955078,5137300,74.52992718208831
2011-03-30,25.641223907470703,3049500,75.9678241626062
2011-03-31,25.364137649536133,1960600,71.251930411875
2011-04-01,25.266786575317383,1822100,72.14401020387827
2011-04-04,25.2143611907959,2648000,69.32001919317696
2011-04-05,25.47647476196289,3607100,72.01906708627646
2011-04-06,24.93728256225586,2718500,60.94484070623598
2011-04-07,25.206876754760742,1946900,55.39567290734268
2011-04-08,24.839937210083008,2339800,58.778680126065204
2011-04-11,24.05362319946289,15028000,52.115014156980884
2011-04-12,23.611793518066406,3848800,39.8945941687496
2011-04-13,24.00868797302246,3969800,44.92753860950417
2011-04-14,24.0685977935791,1565900,43.28359217629565
2011-04-15,23.948781967163086,3072800,41.31144775661983
2011-04-18,24.023670196533203,2911100,33.08438195058042
2011-04-19,23.7690486907959,3838100,26.591815855557655
2011-04-20,23.70165252685547,3866100,28.063343965828366
2011-04-21,23.514436721801758,1462000,27.413226131285796
2011-04-25,23.514436721801758,732700,27.78878197044719
2011-04-26,23.963756561279297,1800000,31.15665045978629
2011-04-27,24.450523376464844,3354500,43.85638694829487
2011-04-28,24.390609741210938,1600000,39.12173487331453
2011-04-29,24.562849044799805,1233900,46.10516697963171
2011-05-02,25.042131423950195,2786200,65.20738152037723
2011-05-03,24.420570373535156,3429400,61.79035221575162
2011-05-04,25.1245059967041,4518300,64.92986401550841
2011-05-05,25.716110229492188,2613000,69.29822092043852
2011-05-06,25.648712158203125,1601300,70.15978028231966
2011-05-09,25.82843780517578,1996100,70.88377611746603
2011-05-10,25.9033260345459,1475100,75.76853601178331
2011-05-11,25.865880966186523,1431700,76.3205154434951
2011-05-12,25.843412399291992,814000,79.50648775716147
2011-05-13,25.910810470581055,1694000,79.85059378540095
2011-05-16,25.648712158203125,1719900,72.01563470377899
2011-05-17,25.865880966186523,3131000,69.89467328772375
2011-05-18,26.262781143188477,2070300,74.03847990607537
2011-05-19,26.247798919677734,1183900,72.54501735156741
2011-05-20,25.933284759521484,2012400,62.47384268393419
2011-05-23,25.76852798461914,2200000,71.6345865379788
2011-05-24,25.82843780517578,3000000,64.24237699812682
2011-05-25,25.970718383789062,2539100,56.296152351340844
2011-05-26,26.083051681518555,1796500,60.50718184628588
2011-05-27,26.015655517578125,1474700,54.7893030636004
2011-05-31,26.127979278564453,8113400,55.63895519687007
2011-06-01,26.038124084472656,3049800,54.21258817723052
2011-06-02,25.7310848236084,2160100,47.588457090817364
2011-06-03,25.566333770751953,2519100,42.901221223424535
2011-06-06,25.266786575317383,2361000,42.24912693859888
2011-06-07,25.85090446472168,1896300,49.73546363938964
2011-06-08,26.03063201904297,1458400,45.55871395261431
2011-06-09,26.390094757080078,1634100,52.405258528860266
2011-06-10,25.3866024017334,2222700,42.505027260959956
2011-06-13,25.199392318725586,1671700,42.244939436452064
2011-06-14,25.117015838623047,1846300,40.365132520435246
2011-06-15,24.82495880126953,2544700,35.08781859561741
2011-06-16,25.364137649536133,5779300,41.57891491379133
2011-06-17,25.9033260345459,3872600,48.81517178832148
2011-06-20,25.633729934692383,1461700,44.95416809950178
2011-06-21,25.3866024017334,2728100,43.55550826368789
2011-06-22,25.027149200439453,2487500,43.1085163362885
2011-06-23,24.869890213012695,3222100,43.1718466983399
2011-06-24,24.150972366333008,11475100,39.89145820892221
2011-06-27,24.323209762573242,3136700,35.04396329968242
2011-06-28,24.525405883789062,2536500,35.32847388405439
2011-06-29,24.53289222717285,1405800,30.564155260164853
2011-06-30,24.712623596191406,1479200,41.47728725356879
2011-07-01,24.75755500793457,1663200,44.20425249993995
2011-07-05,24.839937210083008,957900,46.365460048807805
2011-07-06,25.454004287719727,2467500,57.60864900979432
2011-07-07,25.678672790527344,1928600,54.11776867861943
2011-07-08,25.33418083190918,874800,42.148738150592585
2011-07-11,24.75755500793457,777900,38.857204122879104
2011-07-12,24.562849044799805,1075800,39.382307155985316
2011-07-13,24.892353057861328,1120100,48.249039191473926
2011-07-14,24.877378463745117,1107800,50.101003656301486
2011-07-15,24.877378463745117,1116700,62.15537855217819
2011-07-18,24.405593872070312,1609500,51.252971212382285
2011-07-19,24.735092163085938,2768200,53.07021022517184
2011-07-20,24.89983367919922,721700,55.13620420191444
2011-07-21,25.783504486083984,1554300,62.52185665602084
2011-07-22,25.918304443359375,2101300,63.29331143728017
2011-07-25,20.945825576782227,25100300,28.96441983376249
2011-07-26,20.998245239257812,7726300,24.375591085460513
2011-07-27,20.49650001525879,7519300,21.118504708821007
2011-07-28,20.384174346923828,3745300,21.679535790525193
2011-07-29,19.97978973388672,4122700,22.115405380674503
2011-08-01,18.676753997802734,11984800,19.58204711240238
2011-08-02,18.452089309692383,4763100,16.353652093554217
2011-08-03,18.541954040527344,8645800,17.158360482304133
2011-08-04,17.149070739746094,6587900,14.993208342412203
2011-08-05,16.467592239379883,5344500,14.713693155736792
2011-08-08,13.62189769744873,10496600,9.630039139329682
2011-08-09,13.741718292236328,8246200,9.334141265621241
2011-08-10,13.913958549499512,12044400,4.375402547195847
2011-08-11,14.580446243286133,7056800,8.130514283782318
2011-08-12,15.890965461730957,6145000,24.412416386890243
2011-08-15,16.909423828125,7085300,31.146389440176904
2011-08-16,16.30284309387207,2753200,30.84815078391013
2011-08-17,15.718724250793457,3437400,29.573750471921414
2011-08-18,14.947395324707031,3699900,28.653095734137025
2011-08-19,14.43067455291748,1865200,30.70114975511126
2011-08-22,14.273411750793457,1310900,30.890414226865857
2011-08-23,14.662821769714355,3408800,32.73332728284264
2011-08-24,15.007302284240723,2030400,39.485261667657205
2011-08-25,14.273411750793457,1532500,39.283102827416485
2011-08-26,14.602913856506348,1456000,56.35305565752801
2011-08-29,14.962368965148926,2126400,57.66696461292205
2011-08-30,14.872505187988281,1880200,56.083631479651096
2011-08-31,14.999814987182617,2863200,52.857162906236404
2011-09-01,14.370767593383789,1599200,38.5826967916811
2011-09-02,13.966378211975098,1920900,25.650587832612132
2011-09-06,14.048754692077637,2363000,29.579412001026398
2011-09-07,14.857532501220703,2327200,42.50331281306934
2011-09-08,14.595425605773926,1371000,46.63804146172918
2011-09-09,13.70427131652832,2378000,43.52469467351051
2011-09-12,13.779158592224121,3584300,45.528457248640834
2011-09-13,13.224998474121094,4192500,37.3684601215141
2011-09-14,13.936422348022461,7234800,41.16194303623614
2011-09-15,15.606396675109863,7338600,59.52890503245757
2011-09-16,15.898453712463379,3972600,59.3110745743
2011-09-19,14.835064888000488,3967900,49.16913293499584
