Date,Close,Volume,RSI
,AEP,AEP,
2008-01-22,21.247446060180664,6177600,30.76910042732284
2008-01-23,22.059492111206055,6359500,40.91730092678987
2008-01-24,21.232505798339844,5939600,34.88928649208272
2008-01-25,20.589853286743164,4164000,32.00288507515394
2008-01-28,21.038211822509766,3337800,29.707408240339362
2008-01-29,21.28730583190918,3629800,32.31878971658605
2008-01-30,20.958507537841797,3512400,27.953974035574547
2008-01-31,21.28730583190918,3967900,31.034507341810652
2008-02-01,21.900074005126953,3354500,37.06343148855406
2008-02-04,22.368370056152344,6210600,39.78971135063547
2008-02-05,21.62607192993164,3719700,36.954124798695986
2008-02-06,21.95298194885254,3632800,37.264864183161265
2008-02-07,21.968061447143555,2943500,43.19262049516664
2008-02-08,21.706544876098633,2836500,45.6473448174693
2008-02-11,21.842329025268555,3886900,54.7979179537416
2008-02-12,22.07368278503418,3772800,50.126280885351214
2008-02-13,22.058591842651367,2681500,58.59289160513256
2008-02-14,21.646194458007812,3625600,61.54081787026653
2008-02-15,21.67636489868164,11887400,57.67314198486728
2008-02-19,21.455074310302734,3461700,52.03082380440701
2008-02-20,21.24887466430664,3459300,53.62238628825092
2008-02-21,20.861614227294922,2486500,44.76576391914907
2008-02-22,21.27402114868164,2082400,41.903207122509656
2008-02-25,21.550640106201172,3245500,38.872537416322
2008-02-26,21.565725326538086,2521900,48.97619215577903
2008-02-27,21.27402114868164,1761100,38.341853861748014
2008-02-28,21.13823890686035,1646400,36.31857598925274
2008-02-29,20.57997703552246,3364500,33.081552824066435
2008-03-03,20.720802307128906,3574700,33.182722222889566
2008-03-04,21.233779907226562,3514600,38.38652898442556
2008-03-05,21.06781768798828,2511200,36.849095400774594
2008-03-06,20.720802307128906,2515600,37.499974235887954
2008-03-07,20.439157485961914,3170400,34.35117192570044
2008-03-10,20.263126373291016,2343500,34.749023818820774
2008-03-11,21.0527286529541,2446400,47.816319137578034
2008-03-12,20.60512924194336,1893700,47.18242337738748
2008-03-13,20.42909812927246,2763400,40.2097882006403
2008-03-14,20.23295783996582,3372000,34.441710435581214
2008-03-17,20.35868263244629,2797500,36.11094772604568
2008-03-18,20.42406463623047,3281300,39.68244045469111
2008-03-19,20.25307273864746,3329700,39.34610411792146
2008-03-20,20.534717559814453,2882200,49.416394281259144
2008-03-24,20.283252716064453,1873900,44.51446504305174
2008-03-25,20.243024826049805,1940500,35.908611236954826
2008-03-26,20.856578826904297,4089000,47.33489846384269
2008-03-27,20.776123046875,2292400,50.74828640246684
2008-03-28,20.60512924194336,1339900,52.31426345002566
2008-03-31,20.937055587768555,1808000,59.00556085411538
2008-04-01,21.460102081298828,1860900,55.861178695683904
2008-04-02,21.74175262451172,5700500,67.17350858101939
2008-04-03,21.48525619506836,1606400,65.57893155388399
2008-04-04,21.575777053833008,1599000,70.44437113631982
2008-04-07,21.550640106201172,1502500,68.72090814808513
2008-04-08,21.66128158569336,1805400,69.15936710625498
