,open,high,low,close,volume,date,dividend,split
2014-01-02,84.9000015258789,85.5199966430664,84.11000061035156,84.27999877929688,372900,2014-01-02,0,1
2014-01-03,84.55999755859375,85.69000244140625,84.41000366210938,85.16999816894531,373600,2014-01-03,0,1
2014-01-06,85.5199966430664,85.68000030517578,84.33999633789062,84.62000274658203,375300,2014-01-06,0,1
2014-01-07,84.98999786376953,85.66999816894531,84.55000305175781,85.41000366210938,268200,2014-01-07,0,1
2014-01-08,85.55000305175781,86.94999694824219,84.88999938964844,86.91000366210938,552300,2014-01-08,0,1
2014-01-09,86.98999786376953,87.47000122070312,86.30999755859375,87.25,384100,2014-01-09,0,1
2014-01-10,87.31999969482422,88.26000213623047,87.31999969482422,88.01000213623047,326300,2014-01-10,0,1
2014-01-13,87.95999908447266,88.0999984741211,86.23999786376953,86.58000183105469,250900,2014-01-13,0,1
2014-01-14,86.80999755859375,87.75,86.27999877929688,87.62999725341797,178700,2014-01-14,0,1
2014-01-15,88.27999877929688,88.27999877929688,87.33999633789062,88.0,206500,2014-01-15,0,1
2014-01-16,87.80999755859375,88.05999755859375,86.94000244140625,87.98999786376953,160500,2014-01-16,0,1
2014-01-17,87.83999633789062,87.91000366210938,87.1500015258789,87.80000305175781,237600,2014-01-17,0,1
2014-01-21,88.55999755859375,88.83999633789062,87.88999938964844,88.19000244140625,310700,2014-01-21,0,1
2014-01-22,88.43000030517578,88.81999969482422,87.83000183105469,88.55000305175781,185100,2014-01-22,0,1
2014-01-23,88.27999877929688,88.27999877929688,87.5,87.83000183105469,253500,2014-01-23,0,1
2014-01-24,87.3499984741211,87.37999725341797,85.23999786376953,85.44000244140625,461300,2014-01-24,0,1
2014-01-27,85.5,86.2699966430664,84.87999725341797,85.51000213623047,325900,2014-01-27,0,1
2014-01-28,85.6500015258789,87.11000061035156,85.6500015258789,86.45999908447266,257900,2014-01-28,0,1
2014-01-29,85.94000244140625,86.56999969482422,85.37000274658203,85.91999816894531,306300,2014-01-29,0,1
2014-01-30,86.80999755859375,87.66000366210938,85.87999725341797,86.79000091552734,424200,2014-01-30,0,1
2014-01-31,85.5999984741211,87.37999725341797,85.58999633789062,86.55999755859375,391600,2014-01-31,0,1
2014-02-03,86.63999938964844,87.08999633789062,82.79000091552734,83.0,691200,2014-02-03,0,1
2014-02-04,83.83000183105469,85.44999694824219,82.66999816894531,84.41999816894531,794300,2014-02-04,0,1
2014-02-05,87.0,88.0,84.30000305175781,84.4800033569336,667900,2014-02-05,0,1
2014-02-06,85.19000244140625,86.1500015258789,85.01000213623047,85.61000061035156,511000,2014-02-06,0,1
2014-02-07,86.91000366210938,87.66000366210938,86.13999938964844,86.66000366210938,462600,2014-02-07,0,1
2014-02-10,86.6500015258789,87.41000366210938,86.33999633789062,87.05000305175781,440000,2014-02-10,0,1
2014-02-11,86.87000274658203,87.88999938964844,86.66000366210938,87.33000183105469,526500,2014-02-11,0,1
2014-02-12,87.45999908447266,88.72000122070312,87.30000305175781,88.63999938964844,528500,2014-02-12,0,1
2014-02-13,87.83999633789062,88.91999816894531,87.3499984741211,88.3499984741211,457000,2014-02-13,0,1
2014-02-14,88.26000213623047,88.80999755859375,87.75,88.38999938964844,337700,2014-02-14,0,1
2014-02-18,88.55999755859375,89.16000366210938,88.06999969482422,88.70999908447266,389200,2014-02-18,0,1
2014-02-19,89.68000030517578,90.12000274658203,88.97000122070312,89.33999633789062,326500,2014-02-19,0,1
2014-02-20,89.31999969482422,90.19000244140625,89.19999694824219,89.9000015258789,295700,2014-02-20,0,1
2014-02-21,89.97000122070312,90.2300033569336,89.4000015258789,89.44000244140625,211800,2014-02-21,0,1
2014-02-24,89.5,90.4000015258789,89.5,89.63999938964844,317400,2014-02-24,0,1
2014-02-25,89.6500015258789,90.61000061035156,89.41000366210938,89.6500015258789,192700,2014-02-25,0,1
2014-02-26,89.98999786376953,92.18000030517578,89.68000030517578,91.43000030517578,498200,2014-02-26,0,1
2014-02-27,91.19999694824219,91.83000183105469,91.08999633789062,91.37000274658203,279600,2014-02-27,0,1
2014-02-28,91.37000274658203,92.30999755859375,91.33000183105469,91.87999725341797,302400,2014-02-28,0,1
2014-03-03,90.56999969482422,91.7699966430664,90.43000030517578,91.33000183105469,209400,2014-03-03,0,1
2014-03-04,92.37000274658203,93.47000122070312,92.29000091552734,93.4000015258789,298200,2014-03-04,0,1
2014-03-05,93.29000091552734,93.7300033569336,92.94999694824219,93.51000213623047,233800,2014-03-05,0,1
2014-03-06,93.6500015258789,94.30000305175781,93.61000061035156,94.0199966430664,200600,2014-03-06,0,1
2014-03-07,94.27999877929688,94.69000244140625,93.56999969482422,93.86000061035156,203800,2014-03-07,0,1
2014-03-10,93.69000244140625,94.1500015258789,92.77999877929688,93.61000061035156,191800,2014-03-10,0,1
2014-03-11,93.63999938964844,94.05999755859375,92.3499984741211,92.66000366210938,137000,2014-03-11,0,1
2014-03-12,92.16000366210938,92.7300033569336,91.55999755859375,92.69999694824219,324600,2014-03-12,0,1
2014-03-13,93.01000213623047,93.13999938964844,90.12999725341797,90.80999755859375,363000,2014-03-13,0,1
2014-03-14,90.54000091552734,91.9800033569336,90.54000091552734,91.58999633789062,292000,2014-03-14,0,1
2014-03-17,91.73999786376953,93.05999755859375,91.0199966430664,92.36000061035156,241400,2014-03-17,0,1
2014-03-18,92.55000305175781,93.37000274658203,92.36000061035156,92.94999694824219,289800,2014-03-18,0,1
2014-03-19,93.2300033569336,93.55999755859375,91.43000030517578,92.12999725341797,216200,2014-03-19,0,1
2014-03-20,91.73999786376953,91.94000244140625,90.9000015258789,91.5199966430664,246900,2014-03-20,0,1
2014-03-21,91.9000015258789,92.31999969482422,89.44000244140625,90.81999969482422,510400,2014-03-21,0,1
2014-03-24,91.08999633789062,91.51000213623047,89.5999984741211,90.43000030517578,229200,2014-03-24,0,1
2014-03-25,90.66999816894531,91.5,90.30999755859375,91.08999633789062,154500,2014-03-25,0,1
2014-03-26,91.51000213623047,91.58000183105469,89.19000244140625,89.33999633789062,436500,2014-03-26,0,1
2014-03-27,89.04000091552734,89.37000274658203,87.88999938964844,89.33000183105469,300500,2014-03-27,0,1
2014-03-28,89.75,90.54000091552734,89.3499984741211,90.22000122070312,197700,2014-03-28,0,1
2014-03-31,90.91999816894531,91.66999816894531,90.33999633789062,90.91000366210938,220900,2014-03-31,0,1
2014-04-01,91.11000061035156,91.69999694824219,90.27999877929688,90.58000183105469,552100,2014-04-01,0,1
2014-04-02,91.23999786376953,92.45999908447266,90.61000061035156,92.33000183105469,325400,2014-04-02,0,1
2014-04-03,92.43000030517578,92.63999938964844,91.70999908447266,92.33999633789062,330400,2014-04-03,0,1
2014-04-04,92.63999938964844,93.81999969482422,89.69999694824219,90.36000061035156,354200,2014-04-04,0,1
2014-04-07,91.72000122070312,92.05999755859375,88.08000183105469,88.66999816894531,523900,2014-04-07,0,1
2014-04-08,88.66999816894531,88.79000091552734,86.80000305175781,87.86000061035156,690200,2014-04-08,0,1
2014-04-09,87.98999786376953,90.33000183105469,87.27999877929688,90.01000213623047,866800,2014-04-09,0,1
2014-04-10,89.91000366210938,90.29000091552734,88.54000091552734,89.48999786376953,797200,2014-04-10,0,1
2014-04-11,88.88999938964844,90.01000213623047,88.4800033569336,89.0,724100,2014-04-11,0,1
2014-04-14,89.72000122070312,89.8499984741211,87.08000183105469,87.52999877929688,403600,2014-04-14,0,1
2014-04-15,87.30000305175781,87.98999786376953,86.0,87.05000305175781,694600,2014-04-15,0,1
2014-04-16,87.52999877929688,88.95999908447266,87.5,88.47000122070312,925200,2014-04-16,0,1
2014-04-17,88.47000122070312,89.70999908447266,88.30999755859375,89.29000091552734,939300,2014-04-17,0,1
2014-04-21,89.4800033569336,89.5999984741211,84.06999969482422,86.66999816894531,1390800,2014-04-21,0,1
2014-04-22,87.79000091552734,87.79000091552734,84.86000061035156,85.5,1057100,2014-04-22,0,1
2014-04-23,85.45999908447266,86.25,84.37999725341797,84.5999984741211,747800,2014-04-23,0,1
2014-04-24,84.9800033569336,85.66000366210938,83.62000274658203,85.08000183105469,713400,2014-04-24,0,1
2014-04-25,84.63999938964844,84.86000061035156,83.5999984741211,83.98999786376953,492200,2014-04-25,0,1
2014-04-28,84.25,84.8499984741211,82.5,83.63999938964844,481000,2014-04-28,0,1
2014-04-29,83.6500015258789,84.37000274658203,83.08999633789062,83.4000015258789,310500,2014-04-29,0,1
2014-04-30,83.30999755859375,83.98999786376953,82.93000030517578,83.83000183105469,349500,2014-04-30,0,1
2014-05-01,83.95999908447266,85.2699966430664,83.52999877929688,84.30000305175781,425400,2014-05-01,0,1
2014-05-02,84.47000122070312,85.77999877929688,84.2699966430664,84.80000305175781,293000,2014-05-02,0,1
2014-05-05,84.0199966430664,87.16000366210938,84.0199966430664,86.13999938964844,934000,2014-05-05,0,1
2014-05-06,85.66999816894531,85.95999908447266,84.02999877929688,84.12000274658203,526700,2014-05-06,0,1
2014-05-07,84.08000183105469,84.8499984741211,82.97000122070312,83.83999633789062,519000,2014-05-07,0,1
2014-05-08,83.83999633789062,85.05000305175781,83.29000091552734,83.70999908447266,446300,2014-05-08,0,1
2014-05-09,83.6500015258789,84.4000015258789,82.79000091552734,84.30999755859375,353100,2014-05-09,0,1
2014-05-12,84.6500015258789,85.73999786376953,84.47000122070312,85.5199966430664,319100,2014-05-12,0,1
2014-05-13,85.58000183105469,85.91000366210938,84.0199966430664,84.31999969482422,340300,2014-05-13,0,1
2014-05-14,84.27999877929688,84.56999969482422,83.54000091552734,83.79000091552734,375700,2014-05-14,0,1
2014-05-15,83.45999908447266,83.98999786376953,82.41999816894531,83.52999877929688,443600,2014-05-15,0,1
2014-05-16,83.69999694824219,84.25,83.37000274658203,83.8499984741211,207200,2014-05-16,0,1
2014-05-19,83.70999908447266,84.8499984741211,83.23999786376953,84.08999633789062,304500,2014-05-19,0,1
2014-05-20,83.66000366210938,84.41000366210938,81.87999725341797,82.66000366210938,607400,2014-05-20,0,1
