,open,high,low,close,volume,date,dividend,split
2014-01-02,71.16000366210938,71.37000274658203,70.18000030517578,70.4000015258789,4485800,2014-01-02,0,1
2014-01-03,70.55000305175781,70.77999877929688,70.26000213623047,70.55000305175781,3885500,2014-01-03,0,1
2014-01-06,70.75,70.83000183105469,69.30000305175781,69.30999755859375,6345100,2014-01-06,0,1
2014-01-07,69.52999877929688,69.75,69.22000122070312,69.66999816894531,4524200,2014-01-07,0,1
2014-01-08,69.77999877929688,69.93000030517578,69.1500015258789,69.7699966430664,5067700,2014-01-08,0,1
2014-01-09,70.44999694824219,70.58999633789062,69.33000183105469,69.91999816894531,4960900,2014-01-09,0,1
2014-01-10,69.80999755859375,70.0,68.83000183105469,69.51000213623047,6859100,2014-01-10,0,1
2014-01-13,69.33000183105469,69.68000030517578,68.43000030517578,68.55000305175781,3638100,2014-01-13,0,1
2014-01-14,68.62000274658203,68.83999633789062,68.13999938964844,68.48999786376953,5835700,2014-01-14,0,1
2014-01-15,68.62999725341797,69.0,67.87999725341797,68.29000091552734,5842200,2014-01-15,0,1
2014-01-16,68.19000244140625,68.27999877929688,67.76000213623047,68.12999725341797,5865400,2014-01-16,0,1
2014-01-17,68.20999908447266,68.26000213623047,67.81999969482422,67.97000122070312,4551300,2014-01-17,0,1
2014-01-21,68.61000061035156,68.62000274658203,68.05999755859375,68.31999969482422,6548600,2014-01-21,0,1
2014-01-22,68.6500015258789,69.66000366210938,68.5999984741211,69.16999816894531,6294500,2014-01-22,0,1
2014-01-23,68.70999908447266,68.77999877929688,68.0999984741211,68.47000122070312,5633800,2014-01-23,0,1
2014-01-24,68.37000274658203,68.43000030517578,67.62999725341797,67.62999725341797,5717100,2014-01-24,0,1
2014-01-27,67.66000366210938,67.94999694824219,67.06999969482422,67.52999877929688,7289100,2014-01-27,0,1
2014-01-28,67.66000366210938,68.77999877929688,67.66000366210938,68.5199966430664,5159100,2014-01-28,0,1
2014-01-29,68.0,68.05999755859375,67.16000366210938,67.3499984741211,8339300,2014-01-29,0,1
2014-01-30,67.79000091552734,68.23999786376953,67.33000183105469,67.6500015258789,5060500,2014-01-30,0,1
2014-01-31,66.79000091552734,68.06999969482422,66.06999969482422,67.72000122070312,7388500,2014-01-31,0,1
2014-02-03,67.5199966430664,67.66999816894531,65.68000030517578,65.79000091552734,7016400,2014-02-03,0,1
2014-02-04,66.44999694824219,66.7699966430664,65.70999908447266,66.11000061035156,6137800,2014-02-04,0,1
2014-02-05,65.05999755859375,66.0,64.94999694824219,65.44000244140625,10092700,2014-02-05,0,1
2014-02-06,65.47000122070312,66.13999938964844,65.30999755859375,66.11000061035156,5927800,2014-02-06,0,1
2014-02-07,66.01000213623047,66.9800033569336,65.95999908447266,66.44000244140625,6206000,2014-02-07,0,1
2014-02-10,66.41999816894531,67.0,66.36000061035156,66.94000244140625,8584200,2014-02-10,0,1
2014-02-11,69.70999908447266,69.70999908447266,68.20999908447266,68.7699966430664,13618000,2014-02-11,0,1
2014-02-12,68.6500015258789,69.0999984741211,68.38999938964844,68.54000091552734,5947700,2014-02-12,0,1
2014-02-13,68.19999694824219,69.56999969482422,68.08999633789062,69.4800033569336,6027800,2014-02-13,0,1
2014-02-14,69.3499984741211,70.19000244140625,69.12000274658203,69.9000015258789,5127000,2014-02-14,0,1
2014-02-18,70.4800033569336,70.55000305175781,70.04000091552734,70.31999969482422,6868500,2014-02-18,0,1
2014-02-19,70.16000366210938,70.72000122070312,69.91999816894531,70.0999984741211,5624400,2014-02-19,0,1
2014-02-20,70.20999908447266,71.37999725341797,70.06999969482422,71.30999755859375,5607900,2014-02-20,0,1
2014-02-21,71.18000030517578,71.66000366210938,71.12999725341797,71.19999694824219,4908400,2014-02-21,0,1
2014-02-24,71.47000122070312,72.12000274658203,71.3499984741211,71.37000274658203,4915900,2014-02-24,0,1
2014-02-25,71.4800033569336,72.19999694824219,71.37000274658203,72.16000366210938,4868100,2014-02-25,0,1
2014-02-26,72.18000030517578,72.62999725341797,72.0,72.19999694824219,5260200,2014-02-26,0,1
2014-02-27,72.12999725341797,72.30000305175781,71.69000244140625,72.16000366210938,4999500,2014-02-27,0,1
2014-02-28,72.25,73.62000274658203,72.13999938964844,73.13999938964844,7556300,2014-02-28,0,1
2014-03-03,72.58999633789062,73.0999984741211,72.26000213623047,72.58999633789062,5767500,2014-03-03,0,1
2014-03-04,73.2699966430664,73.38999938964844,72.87999725341797,73.0999984741211,5744700,2014-03-04,0,1
2014-03-05,73.1500015258789,73.58000183105469,73.02999877929688,73.18000030517578,4611200,2014-03-05,0,1
2014-03-06,73.88999938964844,73.88999938964844,72.9800033569336,73.22000122070312,3713900,2014-03-06,0,1
2014-03-07,73.48999786376953,73.77999877929688,73.12999725341797,73.4800033569336,3726600,2014-03-07,0,1
2014-03-10,73.41999816894531,73.69999694824219,73.12999725341797,73.56999969482422,4067700,2014-03-10,0,1
2014-03-11,73.66999816894531,73.69999694824219,72.5,72.69999694824219,4723800,2014-03-11,0,1
2014-03-12,72.37000274658203,72.87999725341797,72.05000305175781,72.87999725341797,4015700,2014-03-12,0,1
2014-03-13,73.08000183105469,73.27999877929688,72.36000061035156,72.5,5119400,2014-03-13,0,1
2014-03-14,72.30000305175781,73.51000213623047,72.30000305175781,72.75,5486000,2014-03-14,0,1
2014-03-17,72.80000305175781,74.41000366210938,72.80000305175781,74.36000061035156,6306200,2014-03-17,0,1
2014-03-18,74.41999816894531,74.44999694824219,73.41999816894531,73.69000244140625,5064000,2014-03-18,0,1
2014-03-19,73.80000305175781,74.23999786376953,73.05999755859375,73.51000213623047,4331600,2014-03-19,0,1
2014-03-20,73.36000061035156,74.12000274658203,73.26000213623047,73.98999786376953,3550500,2014-03-20,0,1
2014-03-21,74.55999755859375,74.94999694824219,73.8499984741211,74.94999694824219,14439400,2014-03-21,0,1
2014-03-24,74.51000213623047,74.66999816894531,73.7300033569336,74.3499984741211,8511600,2014-03-24,0,1
2014-03-25,74.72000122070312,75.05000305175781,74.45999908447266,74.94999694824219,5216500,2014-03-25,0,1
2014-03-26,75.77999877929688,76.36000061035156,75.12000274658203,75.30000305175781,7771800,2014-03-26,0,1
2014-03-27,74.69000244140625,75.1500015258789,74.01000213623047,74.12999725341797,5315700,2014-03-27,0,1
2014-03-28,74.30000305175781,74.5,73.8499984741211,74.26000213623047,5220200,2014-03-28,0,1
2014-03-31,74.80999755859375,75.2300033569336,74.55999755859375,74.86000061035156,4355100,2014-03-31,0,1
2014-04-01,74.55999755859375,75.08999633789062,74.11000061035156,74.29000091552734,5298500,2014-04-01,0,1
2014-04-02,73.9000015258789,75.11000061035156,73.8499984741211,74.7699966430664,5194600,2014-04-02,0,1
2014-04-03,74.75,75.33999633789062,74.66000366210938,75.23999786376953,4342400,2014-04-03,0,1
2014-04-04,75.55999755859375,76.0,74.58999633789062,74.69000244140625,5133900,2014-04-04,0,1
2014-04-07,74.80000305175781,74.80000305175781,73.81999969482422,73.83000183105469,5449200,2014-04-07,0,1
2014-04-08,73.76000213623047,73.98999786376953,73.06999969482422,73.18000030517578,8632600,2014-04-08,0,1
